period_start_ins,period_end_ins,component,power,time
136024569,136279929,l2,0,12176.0
136279929,136535289,l2,0,12192.0
136535289,136790649,l2,0,12208.0
136790649,137046009,l2,0,12224.0
137046009,137301369,l2,0,12240.0
137301369,137556735,l2,0,12256.0
137556735,137812095,l2,0,12272.0
137812095,138067455,l2,0,12288.0
138067455,138322815,l2,0,12304.0
138322815,138578175,l2,0,12320.0
138578175,138833535,l2,0,12336.0
138833535,139088895,l2,0,12352.0
139088895,139344255,l2,0,12368.0
139344255,139599615,l2,0,12384.0
139599615,139854975,l2,0,12400.0
139854975,140110335,l2,0,12416.0
140110335,140365701,l2,0,12432.0
140365701,140621061,l2,0,12448.0
140621061,140876421,l2,0,12464.0
140876421,141131781,l2,0,12480.0
141131781,141387141,l2,0,12496.0
141387141,141642501,l2,0,12512.0
141642501,141897861,l2,0,12528.0
141897861,142153221,l2,0,12544.0
142153221,142408581,l2,0,12560.0
142408581,142663941,l2,0,12576.0
142663941,142919307,l2,0,12592.0
142919307,143174667,l2,0,12608.0
143174667,143430027,l2,0,12624.0
143430027,143685387,l2,0,12640.0
143685387,143940747,l2,0,12656.0
143940747,144196107,l2,0,12672.0
144196107,144451467,l2,0,12688.0
144451467,144706827,l2,0,12704.0
144706827,144962187,l2,0,12720.0
144962187,145217547,l2,0,12736.0
145217547,145472913,l2,0,12752.0
145472913,145728273,l2,0,12768.0
145728273,145983633,l2,0,12784.0
145983633,146238993,l2,0,12800.0
146238993,146494353,l2,0,12816.0
146494353,146749713,l2,0,12832.0
146749713,147005073,l2,0,12848.0
147005073,147260433,l2,0,12864.0
147260433,147515793,l2,0,12880.0
147515793,147771153,l2,0,12896.0
147771153,148026513,l2,0,12912.0
148026513,148281879,l2,0,12928.0
148281879,148537239,l2,0,12944.0
148537239,148764080,l2,0,12960.0
148764080,148864423,l2,0,12976.0
148864423,148966835,l2,0,12992.0
148966835,149070570,l2,0,13008.0
149070570,149176700,l2,0,13024.0
149176700,149283096,l2,0,13040.0
149283096,149388568,l2,0,13056.0
149388568,149490338,l2,0,13072.0
149490338,149595264,l2,0,13088.0
149595264,149699705,l2,0,13104.0
149699705,149804107,l2,0,13120.0
149804107,149907376,l2,0,13136.0
149907376,150008465,l2,0,13152.0
150008465,150111723,l2,0,13168.0
150111723,150217683,l2,0,13184.0
150217683,150321756,l2,0,13200.0
150321756,150427633,l2,0,13216.0
150427633,150535198,l2,0,13232.0
150535198,150642004,l2,0,13248.0
150642004,150747980,l2,0,13264.0
150747980,150851245,l2,0,13280.0
150851245,150954405,l2,0,13296.0
150954405,151057067,l2,0,13312.0
151057067,151162775,l2,0,13328.0
151162775,151267876,l2,0,13344.0
151267876,151373216,l2,0,13360.0
151373216,151480415,l2,0,13376.0
151480415,151585065,l2,0,13392.0
151585065,151692061,l2,0,13408.0
151692061,151798131,l2,0,13424.0
151798131,151901723,l2,0,13440.0
151901723,152006940,l2,0,13456.0
152006940,152113176,l2,0,13472.0
152113176,152218050,l2,0,13488.0
152218050,152324998,l2,0,13504.0
152324998,152430251,l2,0,13520.0
152430251,152534319,l2,0,13536.0
152534319,152639164,l2,0,13552.0
152639164,152743350,l2,0,13568.0
152743350,152847468,l2,0,13584.0
152847468,152950998,l2,0,13600.0
152950998,153055091,l2,0,13616.0
153055091,153161376,l2,0,13632.0
153161376,153264922,l2,0,13648.0
153264922,153369273,l2,0,13664.0
153369273,153474100,l2,0,13680.0
153474100,153579480,l2,0,13696.0
153579480,153685954,l2,0,13712.0
153685954,153791784,l2,0,13728.0
153791784,153897218,l2,0,13744.0
153897218,154000867,l2,0,13760.0
154000867,154105039,l2,0,13776.0
154105039,154207938,l2,0,13792.0
154207938,154311368,l2,0,13808.0
154311368,154415552,l2,0,13824.0
154415552,154520083,l2,0,13840.0
154520083,154624108,l2,0,13856.0
154624108,154727795,l2,0,13872.0
154727795,154829965,l2,0,13888.0
154829965,154934540,l2,0,13904.0
154934540,155040546,l2,0,13920.0
155040546,155145888,l2,0,13936.0
155145888,155250328,l2,0,13952.0
155250328,155357349,l2,0,13968.0
155357349,155458789,l2,0,13984.0
155458789,155560545,l2,0,14000.0
155560545,155664170,l2,0,14016.0
155664170,155765652,l2,0,14032.0
155765652,155869182,l2,0,14048.0
155869182,155972791,l2,0,14064.0
155972791,156076996,l2,0,14080.0
156076996,156180763,l2,0,14096.0
156180763,156284787,l2,0,14112.0
156284787,156391130,l2,0,14128.0
156391130,156496381,l2,0,14144.0
156496381,156598911,l2,0,14160.0
156598911,156702087,l2,0,14176.0
156702087,156805161,l2,0,14192.0
156805161,156909897,l2,0,14208.0
156909897,157013872,l2,0,14224.0
157013872,157116652,l2,0,14240.0
157116652,157219840,l2,0,14256.0
157219840,157323046,l2,0,14272.0
157323046,157428533,l2,0,14288.0
157428533,157532413,l2,0,14304.0
157532413,157636145,l2,0,14320.0
157636145,157740493,l2,0,14336.0
157740493,157843397,l2,0,14352.0
157843397,157947473,l2,0,14368.0
157947473,158051041,l2,0,14384.0
158051041,158156295,l2,0,14400.0
158156295,158261968,l2,0,14416.0
158261968,158367283,l2,0,14432.0
158367283,158472682,l2,0,14448.0
158472682,158578832,l2,0,14464.0
158578832,158684606,l2,0,14480.0
158684606,158788787,l2,0,14496.0
158788787,158893790,l2,0,14512.0
158893790,159000158,l2,0,14528.0
159000158,159105793,l2,0,14544.0
159105793,159213618,l2,0,14560.0
159213618,159319790,l2,0,14576.0
159319790,159425513,l2,0,14592.0
159425513,159530762,l2,0,14608.0
159530762,159636566,l2,0,14624.0
159636566,159745184,l2,0,14640.0
159745184,159853004,l2,0,14656.0
159853004,159959934,l2,0,14672.0
159959934,160067438,l2,0,14688.0
160067438,160175394,l2,0,14704.0
160175394,160281708,l2,0,14720.0
160281708,160388893,l2,0,14736.0
160388893,160494702,l2,0,14752.0
160494702,160600236,l2,0,14768.0
160600236,160706723,l2,0,14784.0
160706723,160814276,l2,0,14800.0
160814276,160922129,l2,0,14816.0
160922129,161028596,l2,0,14832.0
161028596,161136195,l2,0,14848.0
161136195,161244905,l2,0,14864.0
161244905,161346716,l2,0,14880.0
161346716,161449520,l2,0,14896.0
161449520,161554956,l2,0,14912.0
161554956,161661244,l2,0,14928.0
161661244,161769002,l2,0,14944.0
161769002,161874419,l2,0,14960.0
161874419,161980766,l2,0,14976.0
161980766,162093482,l2,0,14992.0
162093482,162186912,l2,0,15008.0
162186912,162241575,l2,0,15024.0
162241575,162300530,l2,0,15040.0
162300530,162369312,l2,0,15056.0
162369312,162433496,l2,0,15072.0
162433496,162548943,l2,0,15088.0
162548943,162694281,l2,0,15104.0
162694281,162806676,l2,0,15120.0
162806676,162878142,l2,0,15136.0
162878142,163045698,l2,0,15152.0
163045698,163301058,l2,0,15168.0
163301058,163556418,l2,0,15184.0
163556418,163811778,l2,0,15200.0
163811778,164067138,l2,0,15216.0
164067138,164322498,l2,0,15232.0
164322498,164577858,l2,0,15248.0
164577858,164833224,l2,0,15264.0
164833224,165088584,l2,0,15280.0
165088584,165343944,l2,0,15296.0
165343944,165599304,l2,0,15312.0
165599304,165854664,l2,0,15328.0
165854664,166110024,l2,0,15344.0
166110024,166365384,l2,0,15360.0
166365384,166620744,l2,0,15376.0
166620744,166876104,l2,0,15392.0
166876104,167131464,l2,0,15408.0
167131464,167386830,l2,0,15424.0
167386830,167642190,l2,0,15440.0
167642190,167897550,l2,0,15456.0
167897550,168152910,l2,0,15472.0
168152910,168408270,l2,0,15488.0
168408270,168663630,l2,0,15504.0
168663630,168918990,l2,0,15520.0
168918990,169174350,l2,0,15536.0
169174350,169429710,l2,0,15552.0
169429710,169685070,l2,0,15568.0
169685070,169940436,l2,0,15584.0
169940436,170195796,l2,0,15600.0
170195796,170451156,l2,0,15616.0
170451156,170706516,l2,0,15632.0
170706516,170961876,l2,0,15648.0
170961876,171217236,l2,0,15664.0
171217236,171472596,l2,0,15680.0
171472596,171727956,l2,0,15696.0
171727956,171983316,l2,0,15712.0
171983316,172238676,l2,0,15728.0
172238676,172494036,l2,0,15744.0
172494036,172749402,l2,0,15760.0
172749402,173004762,l2,0,15776.0
173004762,173260122,l2,0,15792.0
173260122,173515482,l2,0,15808.0
173515482,173770842,l2,0,15824.0
173770842,174026202,l2,0,15840.0
174026202,174281562,l2,0,15856.0
174281562,174536922,l2,0,15872.0
174536922,174792282,l2,0,15888.0
174792282,175047642,l2,0,15904.0
175047642,175303008,l2,0,15920.0
175303008,175558368,l2,0,15936.0
175558368,175813728,l2,0,15952.0
175813728,176069088,l2,0,15968.0
176069088,176324448,l2,0,15984.0
176324448,176579808,l2,0,16000.0
176579808,176835168,l2,0,16016.0
176835168,177090528,l2,0,16032.0
177090528,177345888,l2,0,16048.0
177345888,177601248,l2,0,16064.0
177601248,177856608,l2,0,16080.0
177856608,178111974,l2,0,16096.0
178111974,178367334,l2,0,16112.0
178367334,178606146,l2,0,16128.0
178606146,178851082,l2,0,16144.0
178851082,179105166,l2,0,16160.0
179105166,179360526,l2,0,16176.0
179360526,179615886,l2,0,16192.0
179615886,179871246,l2,0,16208.0
179871246,180126606,l2,0,16224.0
180126606,180381966,l2,0,16240.0
180381966,180637332,l2,0,16256.0
180637332,180892692,l2,0,16272.0
180892692,181148052,l2,0,16288.0
181148052,181403412,l2,0,16304.0
181403412,181658772,l2,0,16320.0
181658772,181914132,l2,0,16336.0
181914132,182169492,l2,0,16352.0
182169492,182424852,l2,0,16368.0
182424852,182680212,l2,0,16384.0
182680212,182935572,l2,0,16400.0
182935572,183190938,l2,0,16416.0
183190938,183446298,l2,0,16432.0
183446298,183701658,l2,0,16448.0
183701658,183957018,l2,0,16464.0
183957018,184212378,l2,0,16480.0
184212378,184467738,l2,0,16496.0
184467738,184723098,l2,0,16512.0
184723098,184978458,l2,0,16528.0
184978458,185233818,l2,0,16544.0
185233818,185489178,l2,0,16560.0
185489178,185744538,l2,0,16576.0
185744538,185999904,l2,0,16592.0
185999904,186255264,l2,0,16608.0
186255264,186510624,l2,0,16624.0
186510624,186765984,l2,0,16640.0
186765984,187021344,l2,0,16656.0
187021344,187276704,l2,0,16672.0
187276704,187532064,l2,0,16688.0
187532064,187787424,l2,0,16704.0
187787424,188042784,l2,0,16720.0
188042784,188298144,l2,0,16736.0
188298144,188553510,l2,0,16752.0
188553510,188808870,l2,0,16768.0
188808870,189064230,l2,0,16784.0
189064230,189319590,l2,0,16800.0
189319590,189574950,l2,0,16816.0
189574950,189830310,l2,0,16832.0
189830310,190085670,l2,0,16848.0
190085670,190341030,l2,0,16864.0
190341030,190596390,l2,0,16880.0
190596390,190851750,l2,0,16896.0
190851750,191107110,l2,0,16912.0
191107110,191362476,l2,0,16928.0
191362476,191617836,l2,0,16944.0
191617836,191873196,l2,0,16960.0
191873196,192128556,l2,0,16976.0
192128556,192383916,l2,0,16992.0
192383916,192639276,l2,0,17008.0
192639276,192894636,l2,0,17024.0
192894636,193149996,l2,0,17040.0
193149996,193405356,l2,0,17056.0
193405356,193660716,l2,0,17072.0
193660716,193916082,l2,0,17088.0
193916082,194171442,l2,0,17104.0
194171442,194362427,l2,0,17120.0
194362427,194462174,l2,0,17136.0
194462174,194566873,l2,0,17152.0
194566873,194672301,l2,0,17168.0
194672301,194775767,l2,0,17184.0
194775767,194881770,l2,0,17200.0
194881770,194986251,l2,0,17216.0
194986251,195089605,l2,0,17232.0
195089605,195195866,l2,0,17248.0
195195866,195300757,l2,0,17264.0
195300757,195404220,l2,0,17280.0
195404220,195507821,l2,0,17296.0
195507821,195611625,l2,0,17312.0
195611625,195716921,l2,0,17328.0
195716921,195821990,l2,0,17344.0
195821990,195925679,l2,0,17360.0
195925679,196031059,l2,0,17376.0
196031059,196137161,l2,0,17392.0
196137161,196241141,l2,0,17408.0
196241141,196344944,l2,0,17424.0
196344944,196448573,l2,0,17440.0
196448573,196552039,l2,0,17456.0
196552039,196655241,l2,0,17472.0
196655241,196758771,l2,0,17488.0
196758771,196863174,l2,0,17504.0
196863174,196968508,l2,0,17520.0
196968508,197074028,l2,0,17536.0
197074028,197181076,l2,0,17552.0
197181076,197286631,l2,0,17568.0
197286631,197390112,l2,0,17584.0
197390112,197493436,l2,0,17600.0
197493436,197596708,l2,0,17616.0
197596708,197702221,l2,0,17632.0
197702221,197807904,l2,0,17648.0
197807904,197914046,l2,0,17664.0
197914046,198020396,l2,0,17680.0
198020396,198126306,l2,0,17696.0
198126306,198231490,l2,0,17712.0
198231490,198337206,l2,0,17728.0
198337206,198442837,l2,0,17744.0
198442837,198545820,l2,0,17760.0
198545820,198649004,l2,0,17776.0
198649004,198755416,l2,0,17792.0
198755416,198862904,l2,0,17808.0
198862904,198970622,l2,0,17824.0
198970622,199077735,l2,0,17840.0
199077735,199186835,l2,0,17856.0
199186835,199295876,l2,0,17872.0
199295876,199404548,l2,0,17888.0
199404548,199511121,l2,0,17904.0
199511121,199616079,l2,0,17920.0
199616079,199721064,l2,0,17936.0
199721064,199824432,l2,0,17952.0
199824432,199929751,l2,0,17968.0
199929751,200034857,l2,0,17984.0
200034857,200139661,l2,0,18000.0
200139661,200243727,l2,0,18016.0
200243727,200349625,l2,0,18032.0
200349625,200452354,l2,0,18048.0
200452354,200556932,l2,0,18064.0
200556932,200664026,l2,0,18080.0
200664026,200771260,l2,0,18096.0
200771260,200876755,l2,0,18112.0
200876755,200984772,l2,0,18128.0
200984772,201096524,l2,0,18144.0
201096524,201197013,l2,0,18160.0
201197013,201300143,l2,0,18176.0
201300143,201403615,l2,0,18192.0
201403615,201510023,l2,0,18208.0
201510023,201611415,l2,0,18224.0
201611415,201714327,l2,0,18240.0
201714327,201817767,l2,0,18256.0
201817767,201920447,l2,0,18272.0
201920447,202024307,l2,0,18288.0
202024307,202128432,l2,0,18304.0
202128432,202232300,l2,0,18320.0
202232300,202334817,l2,0,18336.0
202334817,202438071,l2,0,18352.0
202438071,202541569,l2,0,18368.0
202541569,202646484,l2,0,18384.0
202646484,202752063,l2,0,18400.0
202752063,202856480,l2,0,18416.0
202856480,202959938,l2,0,18432.0
202959938,203063284,l2,0,18448.0
203063284,203169129,l2,0,18464.0
203169129,203274168,l2,0,18480.0
203274168,203379048,l2,0,18496.0
203379048,203484105,l2,0,18512.0
203484105,203588966,l2,0,18528.0
203588966,203692645,l2,0,18544.0
203692645,203798829,l2,0,18560.0
203798829,203905149,l2,0,18576.0
203905149,204013437,l2,0,18592.0
204013437,204120275,l2,0,18608.0
204120275,204228276,l2,0,18624.0
204228276,204336911,l2,0,18640.0
204336911,204444899,l2,0,18656.0
204444899,204549475,l2,0,18672.0
204549475,204653458,l2,0,18688.0
204653458,204760822,l2,0,18704.0
204760822,204866453,l2,0,18720.0
204866453,204973223,l2,0,18736.0
204973223,205079051,l2,0,18752.0
205079051,205185506,l2,0,18768.0
205185506,205290409,l2,0,18784.0
205290409,205397926,l2,0,18800.0
205397926,205503102,l2,0,18816.0
205503102,205609138,l2,0,18832.0
205609138,205715296,l2,0,18848.0
205715296,205822277,l2,0,18864.0
205822277,205929562,l2,0,18880.0
205929562,206035672,l2,0,18896.0
206035672,206142005,l2,0,18912.0
206142005,206246962,l2,0,18928.0
206246962,206351388,l2,0,18944.0
206351388,206457629,l2,0,18960.0
206457629,206562812,l2,0,18976.0
206562812,206668728,l2,0,18992.0
206668728,206773865,l2,0,19008.0
206773865,206880581,l2,0,19024.0
206880581,206982338,l2,0,19040.0
206982338,207085159,l2,0,19056.0
207085159,207187314,l2,0,19072.0
207187314,207290820,l2,0,19088.0
207290820,207396147,l2,0,19104.0
207396147,207503118,l2,0,19120.0
207503118,207610062,l2,0,19136.0
207610062,207718487,l2,0,19152.0
207718487,0,l2,0,19168.0
0,60,l3,0,0.0
60,63,l3,0,16.0
63,63,l3,0,32.0
63,75,l3,0,48.0
75,75,l3,0,64.0
75,78,l3,0,80.0
78,78,l3,0,96.0
78,78,l3,0,112.0
78,19919,l3,0,128.0
19919,51834,l3,0,144.0
51834,88933,l3,0,160.0
88933,129394,l3,0,176.0
129394,174570,l3,0,192.0
174570,223455,l3,0,208.0
223455,274035,l3,0,224.0
274035,326292,l3,0,240.0
326292,380131,l3,0,256.0
380131,436566,l3,0,272.0
436566,492140,l3,0,288.0
492140,548753,l3,0,304.0
548753,608118,l3,0,320.0
608118,666916,l3,0,336.0
666916,725321,l3,0,352.0
725321,783909,l3,0,368.0
783909,841056,l3,0,384.0
841056,899833,l3,0,400.0
899833,957881,l3,0,416.0
957881,976541,l3,0.241247,432.0
976541,1036391,l3,0,448.0
1036391,1043297,l3,0,464.0
1043297,1073819,l3,0.0895727,480.0
1073819,1141157,l3,0.286857,496.0
1141157,1156043,l3,0,512.0
1156043,1177329,l3,0.110854,528.0
1177329,1221914,l3,0,544.0
1221914,1295935,l3,0,560.0
1295935,1396634,l3,0,576.0
1396634,1492461,l3,0,592.0
1492461,1583609,l3,0,608.0
1583609,1676620,l3,0,624.0
1676620,1764631,l3,0,640.0
1764631,1815369,l3,0,656.0
1815369,1935346,l3,0,672.0
1935346,2063026,l3,0,688.0
2063026,2190706,l3,0,704.0
2190706,2318386,l3,0,720.0
2318386,2446066,l3,0,736.0
2446066,2573746,l3,0,752.0
2573746,2701429,l3,0,768.0
2701429,2829109,l3,0,784.0
2829109,2956789,l3,0,800.0
2956789,3084469,l3,0,816.0
3084469,3212149,l3,0,832.0
3212149,3339829,l3,0,848.0
3339829,3467509,l3,0,864.0
3467509,3595189,l3,0,880.0
3595189,3722869,l3,0,896.0
3722869,3850549,l3,0,912.0
3850549,3978232,l3,0,928.0
3978232,4105912,l3,0,944.0
4105912,4233592,l3,0,960.0
4233592,4361272,l3,0,976.0
4361272,4488952,l3,0,992.0
4488952,4616632,l3,0,1008.0
4616632,4744312,l3,0,1024.0
4744312,4871992,l3,0,1040.0
4871992,4999672,l3,0,1056.0
4999672,5127352,l3,0,1072.0
5127352,5255032,l3,0,1088.0
5255032,5382715,l3,0,1104.0
5382715,5510395,l3,0,1120.0
5510395,5638075,l3,0,1136.0
5638075,5765755,l3,0,1152.0
5765755,5893435,l3,0,1168.0
5893435,6021115,l3,0,1184.0
6021115,6148795,l3,0,1200.0
6148795,6276475,l3,0,1216.0
6276475,6404155,l3,0,1232.0
6404155,6531835,l3,0,1248.0
6531835,6659518,l3,0,1264.0
6659518,6787198,l3,0,1280.0
6787198,6914878,l3,0,1296.0
6914878,7042558,l3,0,1312.0
7042558,7170238,l3,0,1328.0
7170238,7297918,l3,0,1344.0
7297918,7425598,l3,0,1360.0
7425598,7553278,l3,0,1376.0
7553278,7680958,l3,0,1392.0
7680958,7808638,l3,0,1408.0
7808638,7936321,l3,0,1424.0
7936321,8064001,l3,0,1440.0
8064001,8191681,l3,0,1456.0
8191681,8319361,l3,0,1472.0
8319361,8447041,l3,0,1488.0
8447041,8574721,l3,0,1504.0
8574721,8702401,l3,0,1520.0
8702401,8830081,l3,0,1536.0
8830081,8957761,l3,0,1552.0
8957761,9085441,l3,0,1568.0
9085441,9213121,l3,0,1584.0
9213121,9340804,l3,0,1600.0
9340804,9456044,l3,0,1616.0
9456044,9711404,l3,0,1632.0
9711404,9966764,l3,0,1648.0
9966764,10222124,l3,0,1664.0
10222124,10477484,l3,0,1680.0
10477484,10732844,l3,0,1696.0
10732844,10988204,l3,0,1712.0
10988204,11243564,l3,0,1728.0
11243564,11498924,l3,0,1744.0
11498924,11754290,l3,0,1760.0
11754290,12009650,l3,0,1776.0
12009650,12265010,l3,0,1792.0
12265010,12520370,l3,0,1808.0
12520370,12775730,l3,0,1824.0
12775730,13031090,l3,0,1840.0
13031090,13286450,l3,0,1856.0
13286450,13541810,l3,0,1872.0
13541810,13797170,l3,0,1888.0
13797170,14052530,l3,0,1904.0
14052530,14307890,l3,0,1920.0
14307890,14563256,l3,0,1936.0
14563256,14818616,l3,0,1952.0
14818616,15073976,l3,0,1968.0
15073976,15329336,l3,0,1984.0
15329336,15584696,l3,0,2000.0
15584696,15840056,l3,0,2016.0
15840056,16095416,l3,0,2032.0
16095416,16350776,l3,0,2048.0
16350776,16606136,l3,0,2064.0
16606136,16861496,l3,0,2080.0
16861496,17116862,l3,0,2096.0
17116862,17372222,l3,0,2112.0
17372222,17627582,l3,0,2128.0
17627582,17882942,l3,0,2144.0
17882942,18138302,l3,0,2160.0
18138302,18393662,l3,0,2176.0
18393662,18649022,l3,0,2192.0
18649022,18904382,l3,0,2208.0
18904382,19159742,l3,0,2224.0
19159742,19415102,l3,0,2240.0
19415102,19670468,l3,0,2256.0
19670468,19925828,l3,0,2272.0
19925828,20181188,l3,0,2288.0
20181188,20436548,l3,0,2304.0
20436548,20691908,l3,0,2320.0
20691908,20947268,l3,0,2336.0
20947268,21202628,l3,0,2352.0
21202628,21457988,l3,0,2368.0
21457988,21713348,l3,0,2384.0
21713348,21968708,l3,0,2400.0
21968708,22224068,l3,0,2416.0
22224068,22479434,l3,0,2432.0
22479434,22734794,l3,0,2448.0
22734794,22990154,l3,0,2464.0
22990154,23245514,l3,0,2480.0
23245514,23500874,l3,0,2496.0
23500874,23756234,l3,0,2512.0
23756234,24011594,l3,0,2528.0
24011594,24266954,l3,0,2544.0
24266954,24522314,l3,0,2560.0
24522314,24777674,l3,0,2576.0
24777674,25033040,l3,0,2592.0
25033040,25281690,l3,0,2608.0
25281690,25518217,l3,0,2624.0
25518217,25773577,l3,0,2640.0
25773577,26028937,l3,0,2656.0
26028937,26284297,l3,0,2672.0
26284297,26539657,l3,0,2688.0
26539657,26795017,l3,0,2704.0
26795017,27050377,l3,0,2720.0
27050377,27305737,l3,0,2736.0
27305737,27561097,l3,0,2752.0
27561097,27816463,l3,0,2768.0
27816463,28071823,l3,0,2784.0
28071823,28327183,l3,0,2800.0
28327183,28582543,l3,0,2816.0
28582543,28837903,l3,0,2832.0
28837903,29093263,l3,0,2848.0
29093263,29348623,l3,0,2864.0
29348623,29603983,l3,0,2880.0
29603983,29859343,l3,0,2896.0
29859343,30114703,l3,0,2912.0
30114703,30370069,l3,0,2928.0
30370069,30625429,l3,0,2944.0
30625429,30880789,l3,0,2960.0
30880789,31136149,l3,0,2976.0
31136149,31391509,l3,0,2992.0
31391509,31646869,l3,0,3008.0
31646869,31902229,l3,0,3024.0
31902229,32157589,l3,0,3040.0
32157589,32412949,l3,0,3056.0
32412949,32668309,l3,0,3072.0
32668309,32923675,l3,0,3088.0
32923675,33179035,l3,0,3104.0
33179035,33434395,l3,0,3120.0
